12088777201,"PINEVIEW HOSPITALITY, LTD.                        ","PO BOX 168222                           ","IRVING              ","TX","75016",057,00001,"HOLIDAY INN EXPRESS                               ","4404 S 1ST ST                           ","LUFKIN              ","TX","75901",003,  110,    408192.17,    408192.17
17524169053,"S & V PROPERTY, INC.                              ","PO BOX 168222                           ","IRVING              ","TX","75016",057,00001,"HOLIDAY INN-LUFKIN                                ","4306 S 1ST ST                           ","LUFKIN              ","TX","75901",003,  104,    231212.33,    231212.33
12040439692,"LQ MANAGEMENT L.L.C.                              ","909 HIDDEN RDG STE 600                  ","IRVING              ","TX","75038",057,00087,"LA QUINTA INN #581                                ","2119 S 1ST ST                           ","LUFKIN              ","TX","75901",003,  100,    468318.96,    431062.92
32026352222,"YVONNE M LEWIS                                    ","PO BOX 711                              ","LUFKIN              ","TX","75902",003,00001,"LEWIS MOTEL                                       ","907 KURTH DR                            ","LUFKIN              ","TX","75901",003,   20,       200.00,       200.00
32041023824,"THE LUFKIN INN INCORPORATED                       ","308 N TIMBERLAND DR                     ","LUFKIN              ","TX","75901",003,00001,"LUFKIN INN                                        ","308 N TIMBERLAND DR                     ","LUFKIN              ","TX","75901",003,   43,     71075.53,     66315.53
14217246983,"BHOLE, LLC                                        ","1110 S TIMBERLAND DR                    ","LUFKIN              ","TX","75901",003,00001,"MOTEL 6 - LUFKIN                                  ","1110 S TIMBERLAND DR                    ","LUFKIN              ","TX","75901",003,  105,    152836.08,    149041.19
32009388961,"AMRAT ROWJEE                                      ","1706 S 1ST ST                           ","LUFKIN              ","TX","75901",003,00001,"NEW ANGELINA MOTEL                                ","1706 S FIRST ST                         ","LUFKIN              ","TX","75901",003,   34,     31501.84,     19427.67
17526096163,"EST/XY, INC.                                      ","1112 N TIMBERLAND DR                    ","LUFKIN              ","TX","75901",003,00001,"PETTYS MOTOR HOTEL                                ","1112 N TIMBERLAND DR                    ","LUFKIN              ","TX","75901",003,   40,     44468.78,      9543.78
32011063743,"CINDY NELL CAPPS                                  ","3039 TED TROUT DR                       ","LUFKIN              ","TX","75904",003,00001,"STORYBOOK INN BY PHILIPS & FRIENDS                ","3603 TED TROUT DR                       ","LUFKIN              ","TX","75904",003,    3,      4756.00,      3756.00
30115226174,"JAYANILAL M MODI & NAYANA MODI                    ","208 S TIMBERLAND DR                     ","LUFKIN              ","TX","75901",003,00001,"SUN N PINES                                       ","208 S TIMBERLAND                        ","LUFKIN              ","TX","75901",003,   40,     48330.40,     39621.54
32042326960,"LAXMI SAIRAM, INC.                                ","2216 S 1ST ST                           ","LUFKIN              ","TX","75901",003,00001,"TEXAS INN & SUITES                                ","2216 S 1ST ST                           ","LUFKIN              ","TX","75901",003,   25,    100220.83,     93728.83
32048103421,"CANDI RHODES                                      ","3458 TED TROUT DR                       ","LUFKIN              ","TX","75904",003,00001,"WISTERIA HIDEAWAY                                 ","3458 TED TROUT DR                       ","LUFKIN              ","TX","75904",003,    5,      4255.00,       255.00
32027707796,"NORMA DELIA BERRELES                              ","4350 US HIGHWAY 59 N                    ","LUFKIN              ","TX","75901",003,00001,"59 TEXAS INN                                      ","4350 US HIGHWAY 59 N                    ","LUFKIN              ","TX","75901",003,   35,     24913.26,      6132.00
32028961533,"SHERRY L MILNER                                   ","5896 STATE HIGHWAY 147 STE A            ","ZAVALLA             ","TX","75980",003,00001,"LAKEVIEW GROCERY/ MOTEL/ RV PARK                  ","5896 STATE HIGHWAY 147                  ","ZAVALLA             ","TX","75980",003,   10,      8580.00,      8580.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00116,"CHARLES & VICKY SABLATURA  (RP220PSC)             ","220 PORT SAINT CLAIRE                   ","ARANSAS PASS        ","TX","78336",004,    1,     12434.98,     12434.98
17423011323,"COMTREND, INC.                                    ","301 BAYVIEW DR                          ","ARANSAS PASS        ","TX","78336",004,00002,"COMTREND INC                                      ","152 PORT SAINT CLAIRE                   ","ARANSAS PASS        ","TX","78336",004,    3,         0.00,         0.00
12021015925,"M.K. FISHING GETAWAY LLC                          ","3012 HWY 35 N STE B                     ","ROCKPORT            ","TX","78382",004,00046,"DOCK OF THE BAY                                   ","190 PORT SAINT CLAIRE                   ","ARANSAS PASS        ","TX","78336",004,    1,     11445.00,     11445.00
17530430036,"BILLY BLAYLOCK & DEBORAH GALATZAN BARNES          ","128 E MYRTLE AVE                        ","ARANSAS PASS        ","TX","78336",178,00001,"DON-ELL TRAILER PARK AND HARBOR VILLAGE COTTAGES  ","128 E MYRTLE AVE                        ","ARANSAS PASS        ","TX","78336",004,   10,     28907.20,     10675.00
12021015925,"M.K. FISHING GETAWAY LLC                          ","3012 HWY 35 N STE B                     ","ROCKPORT            ","TX","78382",004,00053,"ESTES ESCAPE                                      ","316 BAYVIEW DR                          ","ARANSAS PASS        ","TX","78336",004,    1,      6144.60,      6144.60
12021015925,"M.K. FISHING GETAWAY LLC                          ","3012 HWY 35 N STE B                     ","ROCKPORT            ","TX","78382",004,00054,"ESTES ESCAPE UPSTAIRS                             ","316 BAYVIEW DR                          ","ARANSAS PASS        ","TX","78336",004,    1,      8222.40,      8222.40
32015022703,"PRAVINKUMAR I BHAKTA                              ","1013 N COMMERCIAL ST                    ","ARANSAS PASS        ","TX","78336",004,00001,"HOLIDAY INN MOTEL                                 ","1013 N COMMERCIAL ST                    ","ARANSAS PASS        ","TX","78336",004,   12,     22687.00,      7592.00
32012089697,"DAVID R COWARD                                    ","110 ROYAL OAKS DR                       ","ROCKPORT            ","TX","78382",004,00002,"REDFISH BAY COTTAGE PLANTS AND PRODUCE            ","945 N COMMERCIAL ST                     ","ARANSAS PASS        ","TX","78336",004,    1,       676.00,       676.00
12021015925,"M.K. FISHING GETAWAY LLC                          ","3012 HWY 35 N STE B                     ","ROCKPORT            ","TX","78382",004,00061,"SERENITY BY THE SEA                               ","136 PORT SAINT CLAIRE                   ","ARANSAS PASS        ","TX","78336",004,    1,      4093.69,      4093.69
12021015925,"M.K. FISHING GETAWAY LLC                          ","3012 HWY 35 N STE B                     ","ROCKPORT            ","TX","78382",004,00068,"TEJAS TIDES                                       ","176 PORT SAINT CLAIRE                   ","ARANSAS PASS        ","TX","78336",004,    1,      6200.25,      6200.25
17426807271,"GUNVANT R BHAKTA & KARSAN B BHAGAT                ","545 N COMMERCIAL ST                     ","ARANSAS PASS        ","TX","78336",004,00001,"TRAVELODGE                                        ","545 N COMMERCIAL ST                     ","ARANSAS PASS        ","TX","78335",004,   46,     78206.00,     78206.00
32017024889,"ROGER W KEMPSTER                                  ","PO BOX 1762                             ","ARANSAS PASS        ","TX","78335",205,00003,"VILLA BAY MOTEL                                   ","622 N COMMERCIAL ST                     ","ARANSAS PASS        ","TX","78336",004,   16,     28618.00,         0.00
12021015925,"M.K. FISHING GETAWAY LLC                          ","3012 HWY 35 N STE B                     ","ROCKPORT            ","TX","78382",004,00058,"ROYAL ESTES                                       ","195 PORT ROYAL                          ","ARANSPASS           ","TX","78336",004,    1,      9555.00,      9555.00
12021015925,"M.K. FISHING GETAWAY LLC                          ","3012 HWY 35 N STE B                     ","ROCKPORT            ","TX","78382",004,00014,"THE BEST CATCH!                                   ","172 PORT ROYAL                          ","ARANSPASS           ","TX","78336",004,    1,      8190.00,      8190.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00119,"   (RPMC1)                                        ","814 AIRPORT RD # 8                      ","FULTON              ","TX","78358",004,    1,         0.00,         0.00
32037981852,"HARI INVESTMENTS LLC                              ","1011 N BROADWAY ST                      ","POST                ","TX","79356",085,00001,"BEST WESTERN INN BY THE BAY                       ","3902 HWY 35 N                           ","FULTON              ","TX","79356",004,   72,    260422.41,    252505.12
32002773730,"GENE SCHWINGE JR & JULIE MCCRARY                  ","PO BOX 2210                             ","FULTON              ","TX","78358",004,00001,"FULTON BEACH BUNGALOWS                            ","124 PRAIRIE ROAD                        ","FULTON              ","TX","77358",004,   11,     22120.00,     14160.00
32026114762,"JACK C GIBSON                                     ","8707 WHITE CLIFF DR                     ","AUSTIN              ","TX","78759",227,00001,"FULTON HOUSE                                      ","21 SANDRA DR                            ","FULTON              ","TX","78358",004,    1,      1740.00,      1740.00
32023759098,"PHOEBE S WILSON                                   ","1004 N LIVE OAK ST                      ","ROCKPORT            ","TX","78382",004,00001,"HARBOR LIGHTS COTTAGES-COTTAGE 1                  ","108 LAUREL ST                           ","FULTON              ","TX","78358",004,    1,      4406.00,      4406.00
32023759098,"PHOEBE S WILSON                                   ","1004 N LIVE OAK ST                      ","ROCKPORT            ","TX","78382",004,00005,"HARBOR LIGHTS COTTAGES-COTTAGE 10                 ","108 LAUREL ST                           ","FULTON              ","TX","78358",004,    1,      2435.00,      2435.00
32023759098,"PHOEBE S WILSON                                   ","1004 N LIVE OAK ST                      ","ROCKPORT            ","TX","78382",004,00006,"HARBOR LIGHTS COTTAGES-COTTAGE 11                 ","108 LAUREL ST                           ","FULTON              ","TX","78358",004,    1,      3375.00,         0.00
32023759098,"PHOEBE S WILSON                                   ","1004 N LIVE OAK ST                      ","ROCKPORT            ","TX","78382",004,00007,"HARBOR LIGHTS COTTAGES-COTTAGE 14                 ","108 LAUREL ST                           ","FULTON              ","TX","78358",004,    1,      4845.00,      1500.00
32023759098,"PHOEBE S WILSON                                   ","1004 N LIVE OAK ST                      ","ROCKPORT            ","TX","78382",004,00002,"HARBOR LIGHTS COTTAGES-COTTAGE 2                  ","108 LAUREL ST                           ","FULTON              ","TX","78358",004,    1,      1524.00,      1524.00
32023759098,"PHOEBE S WILSON                                   ","1004 N LIVE OAK ST                      ","ROCKPORT            ","TX","78382",004,00003,"HARBOR LIGHTS COTTAGES-COTTAGE 3                  ","108 LAUREL ST                           ","FULTON              ","TX","78358",004,    1,      3233.57,      3233.57
32023759098,"PHOEBE S WILSON                                   ","1004 N LIVE OAK ST                      ","ROCKPORT            ","TX","78382",004,00004,"HARBOR LIGHTS COTTAGES-COTTAGE 4                  ","108 LAUREL ST                           ","FULTON              ","TX","78358",004,    1,      3375.00,         0.00
32034441090,"FULL CIRCLE HOME INVESTORS OF HOUSTON, LTD.       ","1050 GARDENIA DR                        ","HOUSTON             ","TX","77018",101,00001,"LIVING ON ISLAND TIME                             ","208 BROADWAY                            ","FULTON              ","TX","78358",004,    5,     13581.01,      9677.70
17429914587,"PELICAN BAY RESORT, INC.                          ","PO BOX 1722                             ","FULTON              ","TX","78358",004,00001,"PELICAN BAY RESORT INC                            ","4206 N HWY 5                            ","FULTON              ","TX","78358",004,   29,    184219.00,    170312.92
32017035729,"ALBERT WAYNE NUGENT                               ","164 4TH ST                              ","ROCKPORT            ","TX","78382",004,00001,"ROBINS NEST ENTERPRISES                           ","164 4TH ST LAMAR                        ","FULTON              ","TX","78358",004,    3,      2625.00,      2625.00
17415523392,"ISLAND MANAGEMENT CORP.                           ","919 N FULTON BEACH RD # DROP98          ","ROCKPORT            ","TX","78382",004,00006,"SANDOLLAR RESORT                                  ","4022 HIGHWAY 35 N                       ","FULTON              ","TX","78382",004,   49,    135769.41,    133871.00
32017025811,"GAIL ROZZLLE                                      ","1141 N FULTON BEACH RD                  ","ROCKPORT            ","TX","78382",004,00001,"SUN HARBOUR                                       ","1441 N FULTON RD                        ","FULTON              ","TX","78358",004,    7,      8400.00,         0.00
17606359911,"SANDRA BAY COTTAGES, INC.                         ","PO BOX 578                              ","ROCKPORT            ","TX","78381",004,00002,"VILLAS AT FULTON HARBOR                           ","201 PALMETTO AVE                        ","FULTON              ","TX","78358",004,    6,     10212.00,      4962.00
32017038806,"M I STEVENS                                       ","607 AVENUE M                            ","HONDO               ","TX","78861",163,00001,"M I STEVENS                                       ","106 HONEYMOON LANE                      ","LAMAR               ","TX","77568",004,    2,         0.00,         0.00
17430173363,"THE INN AT FULTON HARBOR, INC.                    ","PO BOX 1506                             ","PORT ARANSAS        ","TX","78373",178,00001,"THE INN AT FULTON HARBOR, INC.                    ","215 N FULTON BEACH RD                   ","PORT ARANSAS        ","TX","78382",004,   44,    281927.50,    280080.50
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00113,"  (RP119WL)                                       ","119 W LINDEN ST                         ","ROCKPORT            ","TX","78382",004,    1,         0.00,         0.00
32043757007,"CAMILLE HUDSON                                    ","PO BOX 3089 C/O HOTSPOT TAX SERVICES    ","GREENWOOD VLG       ","CO","80155",000,00001," CAMILLE HUDSON                                   ","201 OCEAN DR                            ","ROCKPORT            ","TX","78382",004,    1,     26961.32,     26961.32
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00157,"(RPLR 102) LAGUNA REEF HOTELS LLC                 ","1021 S WATER ST # 102                   ","ROCKPORT            ","TX","78382",004,    1,       516.00,       516.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00158,"(RPLR 104) LAGUNA REEF HOTELS LLC                 ","1022 WATER STREET # 104                 ","ROCKPORT            ","TX","78382",004,    1,      1034.40,      1034.40
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00159,"(RPLR 105) LAGUNA REEF HOTELS LLC                 ","1023 S WATER ST # 105                   ","ROCKPORT            ","TX","78382",004,    1,         0.00,         0.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00160,"(RPLR 106) LAGUNA REEF HOTELS LLC                 ","1024 S WATER STREET # 106               ","ROCKPORT            ","TX","78382",004,    1,       436.00,       436.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00161,"(RPLR 107) LAGUNA REEF HOTELS LLC                 ","1025 S WATER ST # 107                   ","ROCKPORT            ","TX","78382",004,    1,         0.00,         0.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00162,"(RPLR 108) LAGUNA REEF HOTELS LLC                 ","1026 S WATER STREET # 108               ","ROCKPORT            ","TX","78382",004,    1,       258.00,       258.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00163,"(RPLR 109) LAGUNA REEF HOTELS LLC                 ","1027 S WATER ST # 109                   ","ROCKPORT            ","TX","78382",004,    1,       218.00,       218.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00164,"(RPLR 110) LAGUNA REEF HOTELS LLC                 ","1028 S WATER STREET # 110               ","ROCKPORT            ","TX","78382",004,    1,       673.82,       673.82
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00165,"(RPLR 111) LAGUNA REEF HOTELS LLC                 ","1029 S WATER ST # 111                   ","ROCKPORT            ","TX","78382",004,    1,         0.00,         0.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00166,"(RPLR 112) LAGUNA REEF HOTELS LLC                 ","1030 S WATER STREET # 112               ","ROCKPORT            ","TX","78382",004,    1,       260.30,       260.30
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00167,"(RPLR 114) LAGUNA REEF HOTELS LLC                 ","1031 S WATER ST # 114                   ","ROCKPORT            ","TX","78382",004,    1,       654.20,       654.20
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00168,"(RPLR 115) LAGUNA REEF HOTELS LLC                 ","1032 S WATER STREET # 115               ","ROCKPORT            ","TX","78382",004,    1,         0.00,         0.00
